paciente_id,rut,nombre,apellido,fecha_nacimiento,sexo,comuna,prevision,fecha_registro
1903,6.481.836-8,Ana,Galaz,1948-09-13,F,María Pinto,ISAPRE,2026-02-28 12:35:39.320000
1904,17.099.466-3,Andrea,Pérez,2003-01-11,F,Longaví,ISAPRE,2026-02-28 12:35:39.323333
1905,13.832.076-6,Jenny,Baeza,1981-09-16,F,Pumanque,ISAPRE,2026-02-28 12:35:39.326666
1906,19.622.194-8,Denisse,Bravo,2000-09-29,F,La Granja,FONASA,2026-02-28 12:35:39.326666
1907,21.484.446-K,Carolina,Miranda,1991-12-20,F,La Ligua,FONASA,2026-02-28 12:35:39.330000
1908,6.785.840-9,Verónica,Rojas,1952-11-08,F,Algarrobo,FONASA,2026-02-28 12:35:39.330000
1909,12.712.840-5,Marco,Monsalve,1952-06-18,M,Pencahue,FONASA,2026-02-28 12:35:39.333333
1910,13.731.667-6,Myriam,Núñez,1951-02-17,F,Traiguén,NINGUNA,2026-02-28 12:35:39.333333
1911,19.644.156-5,Mia,Vera,1947-11-23,F,Nacimiento,ISAPRE,2026-02-28 12:35:39.340000
1912,19.814.942-K,Francisco,Leal,1964-04-05,M,Coihueco,NINGUNA,2026-02-28 12:35:39.340000
1913,20.359.866-1,Pamela,Lazo,1973-07-19,F,Ñuñoa,FONASA,2026-02-28 12:35:39.346666
1914,9.149.147-8,Marcelo,Díaz,1963-10-16,M,Juan Fernández,FONASA,2026-02-28 12:35:39.350000
1915,14.533.366-0,Pedro,Águila,1952-04-17,M,Combarbalá,FONASA,2026-02-28 12:35:39.350000
1916,23.899.446-2,Ana,Vargas,2000-08-16,F,Freirina,NINGUNA,2026-02-28 12:35:39.356666
1917,24.580.601-9,Belarmino,Olivares,1940-04-12,M,Linares,NINGUNA,2026-02-28 12:35:39.360000
1918,18.972.702-K,Alonso,Beltrán,2002-08-19,M,Río Bueno,FONASA,2026-02-28 12:35:39.363333
1919,21.713.824-8,Juan,Navarro,1986-01-23,M,Los Vilos,FONASA,2026-02-28 12:35:39.366666
1920,5.871.145-4,Ana,Muñoz,1959-05-06,F,Carahue,NINGUNA,2026-02-28 12:35:39.370000
1921,18.226.143-2,Ernesto,Villarroel,1965-06-02,M,Iquique,NINGUNA,2026-02-28 12:35:39.373333
1922,15.856.145-K,Humberto,Martínez,1950-06-19,M,Los Muermos,FONASA,2026-02-28 12:35:39.376666
1923,20.442.862-K,Tomás,Bugueño,1996-07-12,M,Cochrane,NINGUNA,2026-02-28 12:35:39.380000
1924,20.235.574-9,Maite,Valenzuela,1982-10-04,F,Huasco,ISAPRE,2026-02-28 12:35:39.383333
1925,16.053.733-7,Matías,López,2005-12-28,M,San Javier,FONASA,2026-02-28 12:35:39.386666
1926,15.902.353-2,Alexandra,Plaza,2004-06-21,F,Pencahue,NINGUNA,2026-02-28 12:35:39.390000
1927,12.092.294-7,Luis,Tapia,1998-09-29,M,Santa María,FONASA,2026-02-28 12:35:39.393333
1928,15.843.814-3,Nicole,Espinoza,1994-04-25,F,San Joaquín,FONASA,2026-02-28 12:35:39.396666
1929,23.359.516-0,Basilio,Mellado,2004-10-10,M,Cañete,NINGUNA,2026-02-28 12:35:39.400000
1930,8.105.496-7,Isidora,Hernández,1967-02-21,F,La Higuera,ISAPRE,2026-02-28 12:35:39.400000
1931,13.055.752-K,Gastón,Baeza,2005-09-02,M,Vilcún,ISAPRE,2026-02-28 12:35:39.403333
1932,5.688.269-3,Lucas,Ramírez,1998-01-01,M,Fresia,FONASA,2026-02-28 12:35:39.406666
1933,18.035.994-K,Thomas,Estrada,1993-01-16,M,Chile Chico,ISAPRE,2026-02-28 12:35:39.410000
1934,10.171.901-4,Karla,Cuevas,1948-03-16,F,Las Cabras,ISAPRE,2026-02-28 12:35:39.413333
1935,19.507.541-7,Carmen,Godoy,1990-01-28,F,Punta Arenas,ISAPRE,2026-02-28 12:35:39.416666
1936,17.047.526-7,Luis,Fierro,1985-04-15,M,San Pedro de Atacama,FONASA,2026-02-28 12:35:39.420000
1937,22.201.787-4,Emma,Pavez,1953-08-07,F,Pemuco,ISAPRE,2026-02-28 12:35:39.423333
1938,18.022.123-9,Anahis,Hernández,1972-06-02,F,Río Hurtado,ISAPRE,2026-02-28 12:35:39.426666
1939,8.027.359-2,Edith,Campos,1991-06-24,F,Requínoa,ISAPRE,2026-02-28 12:35:39.430000
1940,11.253.064-9,Verónica,Bahamonde,1969-07-16,F,Combarbalá,NINGUNA,2026-02-28 12:35:39.433333
1941,8.118.799-1,Julia,Gaete,1942-10-02,F,Los Ángeles,NINGUNA,2026-02-28 12:35:39.436666
1942,20.553.313-3,Myriam,Cifuentes,1986-01-12,F,San Clemente,FONASA,2026-02-28 12:35:39.440000
1943,21.620.256-2,Francisco,Bustos,1975-11-18,M,Fresia,NINGUNA,2026-02-28 12:35:39.446666
1944,14.754.374-3,Benjamín,Peña,1971-11-11,M,Quemchi,ISAPRE,2026-02-28 12:35:39.446666
1945,21.025.978-3,Tomás,Inostroza,1960-06-10,M,Olmué,FONASA,2026-02-28 12:35:39.450000
1946,15.080.041-2,Cristian,Duarte,1997-04-07,M,Bulnes,FONASA,2026-02-28 12:35:39.453333
1947,14.914.718-7,Sonia,Baeza,1978-09-09,F,Coihueco,FONASA,2026-02-28 12:35:39.453333
1948,6.513.133-1,Claudio,Castillo,1974-12-08,M,La Estrella,FONASA,2026-02-28 12:35:39.456666
1949,18.858.631-7,Valentina,Carrasco,1946-06-06,F,Maule,ISAPRE,2026-02-28 12:35:39.460000
1950,16.927.179-8,Paulette,Medina,1957-05-05,F,Padre Las Casas,NINGUNA,2026-02-28 12:35:39.466666
1951,21.892.796-3,Francisco,Silva,1941-02-08,M,Maullín,FONASA,2026-02-28 12:35:39.470000
1952,11.024.771-0,Silvia,Morales,1993-07-01,F,Olivar,FONASA,2026-02-28 12:35:39.470000
1953,6.518.630-6,Gloria,Manríquez,1945-09-01,F,Florida,ISAPRE,2026-02-28 12:35:39.470000
1954,15.534.291-9,Rosa,Fuentes,1979-12-17,F,Treguaco,NINGUNA,2026-02-28 12:35:39.476666
1955,20.097.746-7,Elsa,Díaz,1982-06-13,F,San Vicente,ISAPRE,2026-02-28 12:35:39.480000
1956,11.281.112-5,Andrea,Carmona,1954-05-13,F,Litueche,FONASA,2026-02-28 12:35:39.480000
1957,13.701.257-K,Gonzalo,Cisternas,1999-04-25,M,Limache,NINGUNA,2026-02-28 12:35:39.480000
1958,19.555.876-0,Ariel,Yáñez,1976-05-12,M,Colina,FONASA,2026-02-28 12:35:39.483333
1959,18.251.780-1,Sergio,Zúñiga,1947-12-10,M,Chile Chico,FONASA,2026-02-28 12:35:39.486666
1960,21.009.486-5,Jordán,Caro,1971-04-25,M,Santiago,NINGUNA,2026-02-28 12:35:39.490000
1961,21.331.696-6,Andrea,Angulo,1960-08-09,F,Chillán Viejo,NINGUNA,2026-02-28 12:35:39.493333
1962,18.253.907-4,Paula,Palma,1994-10-03,F,Malloa,ISAPRE,2026-02-28 12:35:39.493333
1963,9.197.306-5,Ángel,Santibáñez,1949-03-12,M,Ovalle,FONASA,2026-02-28 12:35:39.500000
1964,8.755.160-1,Miguel,Álvarez,1995-07-12,M,Navidad,FONASA,2026-02-28 12:35:39.500000
1965,5.899.772-2,Javier,Manríquez,1954-03-28,M,Puerto Montt,ISAPRE,2026-02-28 12:35:39.506666
1966,13.112.797-9,John,Caballero,1969-08-27,M,Antofagasta,NINGUNA,2026-02-28 12:35:39.510000
1967,7.888.820-2,Manuel,Cerda,1960-06-23,M,San Bernardo,ISAPRE,2026-02-28 12:35:39.513333
1968,20.904.434-K,Pablo,Hernández,1968-09-15,M,Lonquimay,FONASA,2026-02-28 12:35:39.513333
1969,10.573.575-8,José,Vásquez,2001-05-29,M,Chillán,FONASA,2026-02-28 12:35:39.516666
1970,21.275.471-4,Paula,Carvajal,1972-01-31,F,Río Verde,FONASA,2026-02-28 12:35:39.516666
1971,24.636.935-6,Mariela,Díaz,1956-07-05,F,Pitrufquén,FONASA,2026-02-28 12:35:39.520000
1972,24.106.915-K,Maritza,Ramos,1996-06-11,F,Quillón,ISAPRE,2026-02-28 12:35:39.520000
1973,16.202.149-4,Marcelo,Gómez,1940-07-14,M,Río Ibáñez,FONASA,2026-02-28 12:35:39.523333
1974,18.948.104-7,María,Castro,1997-09-30,F,San Rosendo,ISAPRE,2026-02-28 12:35:39.526666
1975,6.242.091-K,Ximena,Ruiz,1973-03-04,F,Curanilahue,ISAPRE,2026-02-28 12:35:39.530000
1976,22.225.359-4,Marjorie,Hernández,1980-03-21,F,Palmilla,NINGUNA,2026-02-28 12:35:39.533333
1977,12.781.466-K,Olga,Muñoz,1988-08-09,F,Saavedra,FONASA,2026-02-28 12:35:39.536666
1978,19.160.122-K,Francisco,Rodríguez,1979-03-23,M,Limache,ISAPRE,2026-02-28 12:35:39.540000
1979,13.987.516-8,Cristian,Guzmán,2000-10-04,M,Osorno,NINGUNA,2026-02-28 12:35:39.543333
1980,20.882.586-0,Cindy,Venegas,1947-12-16,F,San Fabián,ISAPRE,2026-02-28 12:35:39.546666
1981,20.043.303-3,Carmen,Rojas,1987-06-19,F,Cochamó,ISAPRE,2026-02-28 12:35:39.546666
1982,10.413.451-3,Santiago,Rivas,1959-08-07,M,Hualañé,NINGUNA,2026-02-28 12:35:39.550000
1983,20.745.096-0,Sergio,Moreno,1963-05-26,M,San Fernando,ISAPRE,2026-02-28 12:35:39.553333
1984,22.033.435-K,Thomas,González,1954-12-13,M,La Pintana,NINGUNA,2026-02-28 12:35:39.556666
1985,20.719.153-1,Rosa,Méndez,1948-12-03,F,Las Condes,ISAPRE,2026-02-28 12:35:39.560000
1986,18.987.536-3,Belén,Sánchez,1996-09-09,F,Santiago,NINGUNA,2026-02-28 12:35:39.563333
1987,20.848.591-1,Tamara,Sáez,1994-06-04,F,San Pedro de la Paz,FONASA,2026-02-28 12:35:39.566666
1988,14.477.691-7,Pedro,Cornejo,1987-01-01,M,Hualqui,NINGUNA,2026-02-28 12:35:39.570000
1989,21.203.091-0,Oscar,Lorca,1948-10-13,M,Penco,FONASA,2026-02-28 12:35:39.573333
1990,10.245.030-2,José,Villagrán,1981-03-21,M,Tiltil,ISAPRE,2026-02-28 12:35:39.576666
1991,18.958.118-1,Ignacio,Concha,2004-03-04,M,Yerbas Buenas,ISAPRE,2026-02-28 12:35:39.580000
1992,12.875.859-3,Javiera,Sanhueza,1954-04-02,F,San Antonio,NINGUNA,2026-02-28 12:35:39.580000
1993,5.608.361-8,Cristian,Jara,1964-05-31,M,Vichuquén,ISAPRE,2026-02-28 12:35:39.586666
1994,10.321.916-7,Consuelo,Valdés,1951-11-21,F,Temuco,NINGUNA,2026-02-28 12:35:39.586666
1995,7.136.262-0,Pedro,Escobar,1962-12-25,M,Lolol,ISAPRE,2026-02-28 12:35:39.590000
1996,12.606.462-4,Mario,Lobos,1948-03-18,M,Porvenir,NINGUNA,2026-02-28 12:35:39.593333
1997,21.319.711-8,Marcos,Rozas,1957-07-18,M,Chile Chico,ISAPRE,2026-02-28 12:35:39.596666
1998,6.566.198-5,Aída,Herrera,1992-05-27,F,San Javier,NINGUNA,2026-02-28 12:35:39.600000
1999,10.072.704-8,Luisa,Osorio,1998-01-27,F,María Pinto,NINGUNA,2026-02-28 12:35:39.603333
2000,6.691.882-3,Juan,Muñoz,2003-01-21,M,Laguna Blanca,ISAPRE,2026-02-28 12:35:39.606666
2001,8.722.221-7,Carmen,Palacios,1947-03-16,F,Punitaqui,NINGUNA,2026-02-28 12:35:39.610000
2002,23.873.457-6,Miguel,Flores,1942-11-09,M,Villa Alemana,NINGUNA,2026-02-28 12:35:39.613333
2003,10.605.143-7,Martín,Hernández,1982-11-12,M,Calama,FONASA,2026-02-28 12:35:39.616666
2004,17.134.572-3,Gabriel,Araneda,1950-09-08,M,Curepto,NINGUNA,2026-02-28 12:35:39.616666
2005,19.814.882-2,Camila,Rojas,1991-11-07,F,Pirque,NINGUNA,2026-02-28 12:35:39.616666
2006,8.331.761-2,Juana,Alfaro,1950-07-02,F,Curaco de Vélez,NINGUNA,2026-02-28 12:35:39.620000
2007,16.227.565-8,Camila,Lagos,1995-09-29,F,Curacaví,FONASA,2026-02-28 12:35:39.623333
2008,11.774.315-2,Jorge,Soto,1969-11-18,M,Lebu,ISAPRE,2026-02-28 12:35:39.626666
2009,13.231.441-1,Benjamín,Soto,1996-10-22,M,Mejillones,ISAPRE,2026-02-28 12:35:39.630000
2010,14.622.011-8,Camila,Ampuero,1974-05-14,F,Padre Hurtado,FONASA,2026-02-28 12:35:39.633333
2011,13.926.003-1,Emilio,Navarro,1965-05-05,M,Catemu,NINGUNA,2026-02-28 12:35:39.636666
2012,17.101.184-1,Isabella,Pereira,1982-10-31,F,San Fabián,NINGUNA,2026-02-28 12:35:39.640000
2013,10.087.228-5,Franco,Cruz,1991-04-04,M,Chillán,NINGUNA,2026-02-28 12:35:39.643333
2014,12.656.517-8,Javiera,Quiroz,1949-05-22,F,Salamanca,ISAPRE,2026-02-28 12:35:39.646666
2015,18.734.141-8,Isabel,Varas,2001-02-10,F,Temuco,ISAPRE,2026-02-28 12:35:39.650000
2016,5.998.678-3,Gladys,Rivera,1970-02-12,F,Porvenir,FONASA,2026-02-28 12:35:39.650000
2017,22.359.341-0,Valentín,Tapia,2004-03-19,M,Panquehue,FONASA,2026-02-28 12:35:39.653333
2018,16.351.586-5,Daniel,Ossandón,1961-06-03,M,Cañete,ISAPRE,2026-02-28 12:35:39.656666
2019,19.565.048-9,Jeremy,González,1944-03-07,M,Coihaique,ISAPRE,2026-02-28 12:35:39.660000
2020,10.065.111-4,Juan,Mella,2001-06-01,M,Arauco,NINGUNA,2026-02-28 12:35:39.663333
2021,22.440.867-6,Jorge,Palma,1960-02-15,M,Graneros,ISAPRE,2026-02-28 12:35:39.663333
2022,23.576.083-5,Alicia,Mamani,1999-06-12,F,Calbuco,ISAPRE,2026-02-28 12:35:39.666666
2023,16.548.004-K,Ana,Rojas,1940-07-15,F,Renca,ISAPRE,2026-02-28 12:35:39.670000
2024,18.553.912-1,Cristóbal,Gallardo,1970-05-13,M,Primavera,NINGUNA,2026-02-28 12:35:39.673333
2025,23.267.881-K,Pedro,Bustos,1982-06-27,M,El Bosque,NINGUNA,2026-02-28 12:35:39.676666
2026,16.584.688-5,Mercedes,Moya,2000-05-28,F,Futrono,NINGUNA,2026-02-28 12:35:39.680000
2027,11.620.146-1,Rosa,Alarcón,1999-12-13,F,Codegua,ISAPRE,2026-02-28 12:35:39.683333
2028,6.240.513-9,Francisco,Gaete,1976-07-27,M,Calle Larga,ISAPRE,2026-02-28 12:35:39.686666
2029,9.228.047-0,Ingrid,Vidal,1975-06-02,F,Cerrillos,NINGUNA,2026-02-28 12:35:39.690000
2030,12.171.740-9,Patricia,Tapia,1946-04-26,F,Copiapó,NINGUNA,2026-02-28 12:35:39.690000
2031,22.493.128-K,María,Bórquez,1963-03-09,F,Chanco,NINGUNA,2026-02-28 12:35:39.696666
2032,5.785.903-2,Raúl,Navarrete,1941-11-24,M,Saavedra,NINGUNA,2026-02-28 12:35:39.700000
2033,13.098.019-8,Daniela,González,1996-08-19,F,San Joaquín,ISAPRE,2026-02-28 12:35:39.700000
2034,21.954.201-1,Andrea,Pino,1947-07-08,F,Nogales,NINGUNA,2026-02-28 12:35:39.703333
2035,17.515.094-3,Víctor,Correa,1957-09-04,M,Punta Arenas,NINGUNA,2026-02-28 12:35:39.703333
2036,9.154.475-K,Olivia,Toro,1943-04-01,F,San Bernardo,NINGUNA,2026-02-28 12:35:39.710000
2037,20.057.111-8,Byron,Fernández,1960-04-10,M,La Cisterna,NINGUNA,2026-02-28 12:35:39.713333
2038,20.205.095-6,Aníbal,Osses,1963-01-25,M,Treguaco,FONASA,2026-02-28 12:35:39.713333
2039,16.755.363-K,Joaquín,Gatica,1960-05-11,M,Collipulli,ISAPRE,2026-02-28 12:35:39.716666
2040,17.672.358-0,Eduardo,Morales,1975-05-13,M,San Pedro de Atacama,NINGUNA,2026-02-28 12:35:39.720000
2041,8.530.829-7,Benjamín,Pavez,1962-04-23,M,Coquimbo,NINGUNA,2026-02-28 12:35:39.726666
2042,17.122.126-9,Alberto,Montecino,1970-11-30,M,Pichilemu,FONASA,2026-02-28 12:35:39.730000
2043,19.283.857-6,Samuel,Ceballos,1996-05-16,M,Estación Central,ISAPRE,2026-02-28 12:35:39.733333
2044,8.095.349-6,José,Flores,1944-03-25,M,Quintero,ISAPRE,2026-02-28 12:35:39.736666
2045,20.980.401-8,Guillermo,Fernández,1954-08-13,M,Antuco,ISAPRE,2026-02-28 12:35:39.740000
2046,17.391.457-1,Gabriel,Celis,1986-01-21,M,Quinchao,NINGUNA,2026-02-28 12:35:39.743333
2047,24.738.040-K,Pamela,Valenzuela,1978-01-14,F,Tocopilla,NINGUNA,2026-02-28 12:35:39.746666
2048,13.848.092-5,Jennifer,Sepúlveda,1979-10-05,F,María Pinto,ISAPRE,2026-02-28 12:35:39.750000
2049,19.766.632-3,Rosa,Vásquez,1986-11-20,F,Vichuquén,ISAPRE,2026-02-28 12:35:39.750000
2050,10.464.096-6,Guadalupe,Zamorano,1949-10-27,F,Talagante,NINGUNA,2026-02-28 12:35:39.753333
2051,21.265.994-0,Juan,Jaque,1988-05-23,M,Concepción,ISAPRE,2026-02-28 12:35:39.756666
2052,22.219.647-7,Juan,Madrid,1998-09-29,M,Quilaco,NINGUNA,2026-02-28 12:35:39.760000
2053,12.135.099-8,José,Concha,1970-12-28,M,Colina,ISAPRE,2026-02-28 12:35:39.760000
2054,10.262.666-4,Martín,Torres,2004-03-29,M,Río Bueno,NINGUNA,2026-02-28 12:35:39.766666
2055,8.985.127-0,Belén,Torres,1980-12-08,F,Castro,ISAPRE,2026-02-28 12:35:39.770000
2056,9.055.604-5,Marcelo,Morán,1965-02-24,M,Paillaco,NINGUNA,2026-02-28 12:35:39.770000
2057,6.351.644-9,Monserrat,Brito,1975-07-29,F,Toltén,FONASA,2026-02-28 12:35:39.776666
2058,17.464.376-8,Sergio,Castillo,1960-09-30,M,Viña del Mar,ISAPRE,2026-02-28 12:35:39.780000
2059,14.864.375-K,María,Muñoz,1973-01-24,F,Conchalí,FONASA,2026-02-28 12:35:39.780000
2060,9.769.420-6,Raúl,Mancilla,1993-05-03,M,Papudo,NINGUNA,2026-02-28 12:35:39.783333
2061,6.632.458-3,Michelle,Hernández,2003-10-01,F,Concepción,ISAPRE,2026-02-28 12:35:39.790000
2062,12.233.713-8,Rosa,Araya,1952-06-16,F,Valdivia,NINGUNA,2026-02-28 12:35:39.790000
2063,5.069.986-2,Leonor,San Martín,1948-04-28,F,Coltauco,NINGUNA,2026-02-28 12:35:39.796666
2064,7.267.089-2,Dania,Peña,1999-03-26,F,Concón,FONASA,2026-02-28 12:35:39.800000
2065,21.145.601-9,Elizabeth,Miranda,1978-12-30,F,Yungay,ISAPRE,2026-02-28 12:35:39.800000
2066,16.335.467-5,Patricia,Aguilera,1993-03-03,F,Ancud,ISAPRE,2026-02-28 12:35:39.803333
2067,9.456.350-K,Agustina,Moya,1991-11-07,F,María Elena,FONASA,2026-02-28 12:35:39.806666
2068,20.097.125-6,Vanessa,Valdebenito,1985-05-27,F,Maipú,ISAPRE,2026-02-28 12:35:39.810000
2069,15.912.447-9,Jairo,Vargas,1946-01-28,M,Ovalle,NINGUNA,2026-02-28 12:35:39.813333
2070,17.993.454-K,Elisa,Pino,1955-11-04,F,Punta Arenas,ISAPRE,2026-02-28 12:35:39.816666
2071,23.152.761-3,Pabla,Gutiérrez,1943-02-12,F,La Granja,NINGUNA,2026-02-28 12:35:39.820000
2072,14.307.163-4,Mónica,Fernández,1983-12-15,F,Requínoa,FONASA,2026-02-28 12:35:39.823333
2073,5.832.287-3,José,Valenzuela,1978-12-04,M,Torres del Paine,NINGUNA,2026-02-28 12:35:39.830000
2074,23.825.524-4,María,Valdivia,1983-11-26,F,Santiago,FONASA,2026-02-28 12:35:39.830000
2075,11.456.769-8,Anthony,Muñoz,2004-12-30,M,Coinco,NINGUNA,2026-02-28 12:35:39.833333
2076,24.134.226-3,Felipe,Vargas,1975-07-04,M,Alto Hospicio,FONASA,2026-02-28 12:35:39.836666
2077,21.865.759-1,Carolina,Salazar,2001-01-11,F,Río Bueno,FONASA,2026-02-28 12:35:39.840000
2078,22.846.241-1,Jaime,Hernández,1952-03-25,M,Ránquil,FONASA,2026-02-28 12:35:39.843333
2079,11.905.669-1,Victoria,Hernández,1956-09-09,F,Providencia,NINGUNA,2026-02-28 12:35:39.846666
2080,7.840.313-6,Verónica,Albornoz,1994-11-29,F,Aisén,NINGUNA,2026-02-28 12:35:39.850000
2081,18.482.099-4,Martina,Becerra,1980-01-28,F,Río Claro,FONASA,2026-02-28 12:35:39.853333
2082,5.780.585-4,Katia,Toledo,1963-02-18,F,Laja,ISAPRE,2026-02-28 12:35:39.860000
2083,18.922.956-9,Mateo,Véliz,1941-08-20,M,Timaukel,NINGUNA,2026-02-28 12:35:39.860000
2084,17.818.161-0,Dafne,Valenzuela,1957-07-02,F,Traiguén,FONASA,2026-02-28 12:35:39.863333
2085,8.333.083-K,José,Araya,1976-11-12,M,Requínoa,FONASA,2026-02-28 12:35:39.866666
2086,9.832.987-0,Delia,Muñoz,1952-06-06,F,San Bernardo,ISAPRE,2026-02-28 12:35:39.870000
2087,10.175.011-6,Jaime,Neira,1960-11-16,M,Padre Hurtado,ISAPRE,2026-02-28 12:35:39.873333
2088,6.976.816-4,Pedro,Venegas,1981-10-24,M,Melipeuco,ISAPRE,2026-02-28 12:35:39.876666
2089,5.911.713-0,Pascual,Hernández,1988-07-16,M,Machalí,FONASA,2026-02-28 12:35:39.880000
2090,18.084.205-5,Rosalía,Rojas,1946-09-20,F,Malloa,ISAPRE,2026-02-28 12:35:39.883333
2091,18.852.034-0,Luis,Cabrera,2000-10-07,M,Taltal,ISAPRE,2026-02-28 12:35:39.886666
2092,17.600.130-5,Sofía,Rodríguez,2004-01-28,F,Collipulli,FONASA,2026-02-28 12:35:39.890000
2093,11.796.767-0,Humberto,Bahamonde,1956-04-21,M,Tiltil,NINGUNA,2026-02-28 12:35:39.893333
2094,21.541.645-3,Luis,Rocha,1974-08-11,M,Cholchol,NINGUNA,2026-02-28 12:35:39.893333
2095,8.861.490-9,Paola,Tapia,1958-04-29,F,El Monte,FONASA,2026-02-28 12:35:39.900000
2096,20.596.889-K,Emily,López,1977-08-21,F,Río Claro,ISAPRE,2026-02-28 12:35:39.900000
2097,21.246.100-8,Osvaldo,Lillo,1941-12-19,M,Puerto Varas,ISAPRE,2026-02-28 12:35:39.903333
2098,5.624.878-1,Jaime,Sáez,1958-04-26,M,Chépica,NINGUNA,2026-02-28 12:35:39.910000
2099,13.264.996-0,Jorge,Osorio,1991-12-02,M,Mariquina,NINGUNA,2026-02-28 12:35:39.910000
2100,15.221.110-4,Franco,Ibarra,1978-09-01,M,Tiltil,ISAPRE,2026-02-28 12:35:39.913333
2101,7.815.497-7,María,Rojas,1997-08-03,F,Calera,NINGUNA,2026-02-28 12:35:39.916666
2102,9.777.044-1,Vicente,Mora,1965-05-27,M,Andacollo,NINGUNA,2026-02-28 12:35:39.920000
2103,13.226.254-3,Alonso,Leiva,1976-07-30,M,Placilla,ISAPRE,2026-02-28 12:35:39.920000
2104,6.402.309-8,Patricia,Pacheco,1940-01-25,F,Cochamó,ISAPRE,2026-02-28 12:35:39.923333
2105,10.616.397-9,Cecilia,Silva,1940-01-14,F,Independencia,FONASA,2026-02-28 12:35:39.930000
2106,14.170.524-5,Macarena,Neira,1980-09-07,F,Río Verde,ISAPRE,2026-02-28 12:35:39.930000
2107,16.791.628-7,Jeannette,Uribe,1997-04-29,F,Maullín,NINGUNA,2026-02-28 12:35:39.933333
2108,24.634.683-6,Gustavo,Morales,1997-03-17,M,Ovalle,NINGUNA,2026-02-28 12:35:39.933333
2109,6.526.214-2,Alicia,Godoy,1950-12-26,F,Viña del Mar,NINGUNA,2026-02-28 12:35:39.940000
2110,15.087.749-0,Marco,Arévalo,1946-02-07,M,Talca,ISAPRE,2026-02-28 12:35:39.943333
2111,9.685.885-K,Tomás,Oyarce,1989-05-04,M,Requínoa,NINGUNA,2026-02-28 12:35:39.946666
2112,19.494.254-0,Jacqueline,Neira,1954-05-07,F,Villa Alegre,NINGUNA,2026-02-28 12:35:39.950000
2113,16.496.931-2,Magdalena,Gajardo,1983-03-23,F,Villarrica,ISAPRE,2026-02-28 12:35:39.953333
2114,14.160.800-2,Susana,Osses,1956-09-25,F,Huasco,NINGUNA,2026-02-28 12:35:39.953333
2115,16.463.194-K,Cindy,Núñez,1954-05-02,F,Coquimbo,ISAPRE,2026-02-28 12:35:39.953333
2116,5.532.663-0,Adela,Fuentealba,2002-03-14,F,Limache,NINGUNA,2026-02-28 12:35:39.960000
2117,5.068.703-1,Tomás,Catalán,1981-06-05,M,Nueva Imperial,ISAPRE,2026-02-28 12:35:39.963333
2118,5.321.404-5,Víctor,Riveros,1985-10-11,M,Parral,FONASA,2026-02-28 12:35:39.966666
2119,23.649.239-7,Martina,Quispe,2000-12-03,F,Antuco,NINGUNA,2026-02-28 12:35:39.970000
2120,18.179.881-5,Patricia,Salazar,1976-08-14,F,Futrono,FONASA,2026-02-28 12:35:39.973333
2121,23.074.072-0,Ronald,Baeza,1942-02-08,M,Estación Central,NINGUNA,2026-02-28 12:35:39.976666
2122,9.141.140-7,Nataly,Hidalgo,1964-01-08,F,Hijuelas,ISAPRE,2026-02-28 12:35:39.980000
2123,17.977.211-6,Elsa,Gutiérrez,1952-01-21,F,Villa Alegre,NINGUNA,2026-02-28 12:35:39.983333
2124,9.186.380-4,Pedro,Bugueño,1971-06-27,M,Calera de Tango,ISAPRE,2026-02-28 12:35:39.986666
2125,19.917.550-5,Carlos,Vidal,1940-08-20,M,Doñihue,FONASA,2026-02-28 12:35:39.990000
2126,14.433.307-1,Maximiliano,Castillo,1986-04-24,M,Los Ángeles,NINGUNA,2026-02-28 12:35:39.993333
2127,11.426.065-7,Carolina,Aguirre,1946-02-14,F,Palena,NINGUNA,2026-02-28 12:35:39.996666
2128,12.420.484-4,Samantha,Solís,1955-12-10,F,Pichilemu,ISAPRE,2026-02-28 12:35:40.000000
2129,6.234.670-1,Carolina,Cisternas,1959-02-08,F,Paiguano,ISAPRE,2026-02-28 12:35:40.003333
2130,5.239.424-4,Oscar,Concha,1953-05-05,M,Quilaco,NINGUNA,2026-02-28 12:35:40.006666
2131,8.722.747-2,Magdalena,López,1999-03-13,F,Osorno,ISAPRE,2026-02-28 12:35:40.006666
2132,10.720.262-5,Marcela,Cárdenas,1977-07-19,F,Quillón,FONASA,2026-02-28 12:35:40.010000
2133,7.193.138-2,Miguel,Gutiérrez,1980-01-09,M,Renca,FONASA,2026-02-28 12:35:40.016666
2134,9.275.871-0,Rodrigo,García,1957-09-01,M,Pemuco,NINGUNA,2026-02-28 12:35:40.020000
2135,22.551.650-2,Santiago,Gutiérrez,1989-08-07,M,Valdivia,ISAPRE,2026-02-28 12:35:40.023333
2136,5.775.694-2,Pablo,Olave,2005-12-29,M,El Monte,NINGUNA,2026-02-28 12:35:40.026666
2137,23.794.373-2,Paola,Zúñiga,2000-02-04,F,Cauquenes,ISAPRE,2026-02-28 12:35:40.030000
2138,19.331.583-6,Martín,Saavedra,1983-08-14,M,Antuco,NINGUNA,2026-02-28 12:35:40.033333
2139,15.838.056-0,Santiago,Herrera,1969-06-08,M,Lonquimay,ISAPRE,2026-02-28 12:35:40.033333
2140,9.084.168-8,Ruth,Vergara,1986-04-14,F,Contulmo,NINGUNA,2026-02-28 12:35:40.036666
